 8.25637173e+00 1.14436391e+01 5.04303695e+00 1.85067954e+00 1.10274277e+00 -1.38971096e+00 1.63343780e-01 -1.28008927e-01 -9.19703870e-01 -3.49350032e-01 9.11826427e-01 1.25338776e+00 9.65747040e-02 4.15644034e-01 4.19176290e-01 -1.59876896e+00 -3.56616210e-01 -8.08802509e-02 3.81950725e-01 -6.92390380e-02 -9.36608488e-02 1.95046747e-01 -7.31762740e-02 4.53583101e-01 7.76754468e-03 -4.71769765e-01 -1.11888079e-01 5.01870218e-01 6.47841671e-01 -5.72770195e-02 4.06019716e-01 -4.03484998e-01 -6.57163213e-01 -1.13177400e-01 1.11489128e-01 6.22830362e-02 3.42690483e-01 3.92734577e-01 3.34781399e-03 4.03795806e-01 1.25233109e-01 2.06888868e-01 1.00000000e+00
 8.84381445e+00 1.03394316e+01 6.22526463e+00 1.82021549e+00 8.73945858e-01 -1.47025619e+00 3.84852824e-01 3.40623120e-01 -6.09599281e-01 8.42053198e-01 8.53259277e-01 1.64660855e+00 -6.57166054e-01 3.52518009e-01 6.86189475e-01 -7.78370423e-01 -3.77717838e-01 -3.12397035e-01 3.71213455e-01 -5.58532333e-01 1.97636227e-01 -5.81901108e-02 1.30425817e-01 3.00003929e-01 -3.68531312e-01 -3.11527412e-01 -3.96858200e-01 5.02222761e-01 7.59714455e-01 -2.38669156e-01 2.63886866e-01 -3.93392312e-01 -4.64759108e-01 -2.32163186e-01 -1.37931770e-01 1.98158110e-01 3.61317445e-01 1.79991296e-01 2.51429290e-02 -2.77530763e-01 -1.58277025e-01 6.54108523e-02 1.00000000e+00
 9.66096953e+00 7.61099145e+00 6.34356102e+00 -7.88620391e-01 5.88617744e-01 -5.52502336e-01 9.56474711e-01 -2.91730444e-01 -1.72852532e+00 5.48466695e-01 1.29041681e+00 1.49385815e+00 -1.11201367e+00 2.71132233e-01 8.91561078e-01 -2.01857003e+00 -9.91216557e-01 -3.80074963e-01 -1.45255779e-01 -7.71536957e-01 5.29710690e-01 1.21584596e-01 1.27625394e-01 2.43948532e-01 -4.42016854e-01 -4.04233029e-01 -3.49336761e-01 9.71777681e-01 1.00650984e+00 -6.99384743e-01 8.49932319e-02 -2.55560313e-01 -5.74268383e-01 -5.17440017e-02 2.71270350e-01 4.38128107e-02 2.26927830e-01 -1.83048237e-01 -1.75973072e-01 -5.89673732e-03 1.73744759e-01 3.92532237e-01 1.00000000e+00
 8.72686217e+00 1.06413953e+01 5.89794450e+00 1.98351997e+00 8.33232593e-01 -1.44620287e+00 4.57276198e-01 3.47166463e-01 -7.63782720e-01 8.50148164e-01 9.52095849e-01 1.70739368e+00 -4.21121453e-01 4.48740545e-01 4.82343358e-01 -1.14339583e+00 -2.68375353e-01 -2.01242976e-01 1.00401833e-01 -4.19997272e-01 2.45953621e-01 1.94927400e-01 -1.75713526e-01 3.38373923e-01 -2.07229531e-01 -2.24511077e-01 -4.58419905e-01 6.55570294e-01 7.47526414e-01 -2.72174799e-01 2.00784770e-01 -4.07803633e-01 -3.87231367e-01 -3.23200714e-02 -7.75717968e-03 6.74742251e-02 1.59092392e-01 4.00603629e-02 -6.91176714e-03 1.44093434e-02 1.06057179e-01 7.38901187e-03 1.00000000e+00
 8.72686217e+00 1.06413953e+01 5.89794450e+00 1.98351997e+00 8.33232593e-01 -1.44620287e+00 4.57276198e-01 3.47166463e-01 -7.63782720e-01 8.50148164e-01 9.52095849e-01 1.70739368e+00 -4.21121453e-01 4.48740545e-01 4.82343358e-01 -1.14339583e+00 -2.68375353e-01 -2.01242976e-01 1.00401833e-01 -4.19997272e-01 2.45953621e-01 1.94927400e-01 -1.75713526e-01 3.38373923e-01 -2.07229531e-01 -2.24511077e-01 -4.58419905e-01 6.55570294e-01 7.47526414e-01 -2.72174799e-01 2.00784770e-01 -4.07803633e-01 -3.87231367e-01 -3.23200714e-02 -7.75717968e-03 6.74742251e-02 1.59092392e-01 4.00603629e-02 -6.91176714e-03 1.44093434e-02 1.06057179e-01 7.38901187e-03 1.00000000e+00
 4.80098698e+00 1.01596353e+01 4.57687973e+00 3.06444747e+00 -1.04386502e-01 -9.51685893e-01 1.05921091e+00 5.42465883e-01 -3.05367108e-01 5.82043791e-01 1.30828735e+00 1.61166843e+00 -1.10628172e+00 2.76884311e-01 9.19754550e-01 -9.42918165e-01 -2.29758354e-01 -4.91579566e-01 2.66671041e-01 -2.53437606e-01 5.82257450e-01 2.07431343e-01 1.69960631e-01 2.10352492e-01 -6.58829249e-01 -2.89768642e-01 -4.18467357e-01 2.70567339e-01 6.39394123e-01 -8.73906998e-01 4.03877255e-02 -3.73304860e-01 -3.65240550e-01 -7.08729583e-01 7.28138949e-02 -1.71843998e-01 4.37797293e-01 -5.29788368e-02 -3.05189808e-01 -1.73020578e-02 3.60413278e-01 3.60904215e-01 1.00000000e+00
 8.74154764e+00 1.06657053e+01 5.95998789e+00 1.94856736e+00 9.05484927e-01 -1.52856500e+00 2.74466816e-01 2.13767467e-01 -6.11978842e-01 5.04949243e-01 9.72459494e-01 1.61292738e+00 -4.90809547e-01 4.53603172e-01 5.34217341e-01 -1.21276477e+00 -3.51377183e-01 -1.05411474e-01 2.89504922e-01 -4.97417904e-01 1.63867923e-01 1.31668280e-01 7.30462933e-03 3.21827665e-01 -1.52998701e-01 -2.76880733e-01 -3.24637458e-01 5.06017215e-01 7.14159272e-01 -2.34708843e-01 2.24148210e-01 -3.68742009e-01 -5.08587215e-01 -1.14134974e-01 -5.19191787e-03 1.14316889e-01 3.55249838e-01 1.83161740e-01 1.05797404e-02 -5.06227030e-04 1.05457713e-02 -8.50491717e-02 1.00000000e+00
 8.71818757e+00 1.06759335e+01 5.84676604e+00 1.99002321e+00 8.43820474e-01 -1.41060473e+00 4.83903333e-01 3.57154902e-01 -7.96411895e-01 8.42438620e-01 9.44914991e-01 1.69011168e+00 -4.23929247e-01 4.66333563e-01 4.67053206e-01 -1.18238605e+00 -2.59657536e-01 -1.97526532e-01 6.27628622e-02 -4.11890646e-01 2.57571608e-01 2.32916293e-01 -2.29955233e-01 3.25045785e-01 -1.95311149e-01 -2.23177461e-01 -4.73703396e-01 7.02336712e-01 7.67240614e-01 -3.19845730e-01 2.17281346e-01 -4.36470972e-01 -3.88339281e-01 -5.54821096e-02 -1.11639444e-04 7.56571747e-02 1.87004638e-01 4.06585301e-02 6.92796003e-03 6.96492438e-02 1.43812256e-01 3.74726650e-02 1.00000000e+00
 8.56421456e+00 1.06674203e+01 5.69384697e+00 1.87374399e+00 1.05052759e+00 -1.66762889e+00 3.06256110e-01 2.22375071e-01 -6.43364078e-01 3.51631911e-01 5.01099065e-01 7.97394125e-01 -1.40362447e-01 2.81739899e-01 5.22555825e-01 -5.56614022e-01 -2.09939671e-01 -2.02099622e-01 8.63796610e-01 -5.91270759e-01 -1.40856433e-01 6.59315866e-02 2.20932464e-01 4.03747524e-01 -2.14677683e-01 -3.03934156e-01 -8.04391385e-01 5.86324137e-01 6.01143574e-01 -2.48541355e-02 5.79971826e-01 -3.26345811e-01 -3.96567315e-01 1.47996773e-02 -5.09196650e-01 1.02998522e-01 6.53656396e-01 2.97065182e-01 2.49623722e-01 8.67479468e-02 -1.63686181e-01 1.71864468e-02 1.00000000e+00
 8.61382889e+00 1.10106873e+01 5.36168254e+00 1.95073585e+00 9.23111886e-01 -1.45238160e+00 4.74385625e-01 2.14744397e-01 -8.58714194e-01 1.55485882e-01 9.00585019e-01 1.54381371e+00 -2.29841640e-01 5.55250579e-01 4.05825770e-01 -1.51902968e+00 -2.08713604e-01 -6.21890073e-04 1.13135810e-01 -2.23461120e-01 5.03116764e-02 3.45992579e-01 -2.48830532e-01 4.05411406e-01 -2.94994048e-02 -4.02562861e-01 -3.13885453e-01 5.26613023e-01 8.29646739e-01 -9.43426700e-02 2.30506852e-01 -4.91433050e-01 -5.17874181e-01 -7.42866170e-02 1.17917790e-01 1.05984082e-01 1.70876187e-01 3.50919172e-01 9.66016627e-02 3.87131896e-01 9.35001990e-02 9.44253052e-02 1.00000000e+00
 7.19527523e+00 1.31050444e+01 3.52244333e+00 1.13226324e+00 4.37077666e-02 -6.89756027e-01 1.14712269e+00 -6.70912019e-01 -1.67810877e+00 -1.13100762e+00 8.83817229e-01 4.38105095e-01 -1.10408874e+00 9.23507726e-01 5.61471332e-01 -1.32695485e+00 -2.26412426e-01 -2.36844223e-01 -2.53943688e-02 -1.78050487e-01 1.60669164e-01 -6.10544256e-02 -4.21642968e-01 -7.58997651e-02 -1.46342826e-01 -6.07057316e-01 -3.86065187e-01 4.70754386e-01 5.55748815e-01 -7.10045914e-01 1.76677553e-02 -6.66606330e-01 -3.12135603e-01 -5.42514936e-01 -2.66660943e-01 3.18163072e-02 2.32939325e-01 -7.91044747e-02 8.48339919e-02 1.68204138e-02 -1.84400436e-01 -2.56933232e-02 1.00000000e+00
 6.43915626e+00 1.38573520e+01 3.55164983e+00 4.81231290e-01 5.73411954e-01 1.78851158e-01 1.48331377e+00 -7.85160659e-01 -1.66410375e+00 -6.76366144e-01 8.14767189e-01 7.33861552e-01 -8.23479788e-01 9.51755877e-01 7.68737156e-01 -1.30956503e+00 3.42900778e-02 -2.89358312e-01 1.73167685e-01 -7.11304511e-02 1.46335398e-01 3.08487534e-02 -7.22977500e-01 -1.67959892e-01 3.19058372e-01 -4.21509378e-01 -1.66739295e-01 5.74176940e-01 5.49437815e-01 -8.57521202e-01 8.07855057e-02 -6.86232422e-01 -5.23975710e-01 -2.84754267e-01 -1.27575132e-01 4.76673457e-01 4.55161783e-01 -2.26853676e-01 -2.34536983e-01 -1.68943509e-02 -6.49474791e-01 -1.23234069e-01 1.00000000e+00
 5.31203887e+00 1.43966792e+01 3.75611724e+00 -5.85620298e-01 9.54975716e-01 -4.86682817e-01 1.94675998e+00 -1.14833169e+00 -1.62168084e+00 -2.31171618e-02 9.21395433e-01 8.18060638e-01 -1.13136211e+00 1.10578427e+00 1.11698852e+00 -6.74656180e-01 -1.50675590e-01 -1.95706641e-01 5.64540827e-01 -5.30345996e-01 2.40357673e-01 3.48025411e-01 -1.60243870e-01 3.33570465e-01 1.57831228e-01 -7.68110894e-01 -4.97361888e-01 3.81281736e-01 6.81124478e-01 -5.83507728e-01 1.80458279e-01 -2.80546951e-01 -4.79674049e-01 -1.52044651e-01 -6.62100604e-02 4.40439419e-02 2.59334479e-01 1.37747325e-01 5.97392989e-02 3.15020481e-02 1.39990408e-01 1.41345740e-01 1.00000000e+00
 9.11971679e+00 7.63180073e+00 3.74044060e+00 -2.29943173e+00 -9.33792456e-01 2.05989149e-01 1.87932695e-01 -4.35744323e-01 -2.07204237e+00 -3.76308422e-01 1.63323559e+00 4.19094534e-01 -8.45701547e-01 6.46791244e-01 7.73101672e-01 -2.06279424e+00 -3.80818691e-01 -2.85830146e-01 4.85173928e-01 -2.66727424e-01 5.19115615e-01 1.76627911e-01 -1.80078781e-01 1.19103430e-01 -7.16202162e-02 -3.09875833e-01 -5.28486127e-01 5.49743270e-01 2.92270978e-01 -6.34982750e-01 2.87647594e-01 -2.26426830e-01 -7.20598389e-02 -2.27757840e-01 -1.63718975e-01 1.09239176e-01 1.06917251e-01 -1.54792577e-01 -3.17352690e-03 5.48622118e-02 -6.36666303e-02 -1.18618741e-01 1.00000000e+00
 5.32331109e+00 1.44352044e+01 3.91305950e+00 -6.33376144e-01 1.25670311e+00 -5.53294134e-01 1.92463626e+00 -1.19977275e+00 -1.58390609e+00 -8.57693023e-02 1.02002774e+00 9.51489133e-01 -1.13412664e+00 1.07774795e+00 1.00325761e+00 -8.03021933e-01 -1.67499041e-01 -1.36452815e-01 5.55115008e-01 -5.25389647e-01 3.41429180e-01 2.65235134e-01 -8.33664008e-02 2.41266320e-01 2.77951232e-01 -8.26687234e-01 -3.22228028e-01 2.70736074e-01 8.45160177e-01 -3.95712443e-01 6.78170343e-02 -3.97474884e-01 -3.81249758e-01 -1.24767595e-01 8.81580864e-02 5.41875236e-02 2.01897960e-01 1.00500080e-01 9.12960559e-02 -1.59238936e-02 -1.65327045e-02 2.23438954e-01 1.00000000e+00
 5.32331109e+00 1.44352044e+01 3.91305950e+00 -6.33376144e-01 1.25670311e+00 -5.53294134e-01 1.92463626e+00 -1.19977275e+00 -1.58390609e+00 -8.57693023e-02 1.02002774e+00 9.51489133e-01 -1.13412664e+00 1.07774795e+00 1.00325761e+00 -8.03021933e-01 -1.67499041e-01 -1.36452815e-01 5.55115008e-01 -5.25389647e-01 3.41429180e-01 2.65235134e-01 -8.33664008e-02 2.41266320e-01 2.77951232e-01 -8.26687234e-01 -3.22228028e-01 2.70736074e-01 8.45160177e-01 -3.95712443e-01 6.78170343e-02 -3.97474884e-01 -3.81249758e-01 -1.24767595e-01 8.81580864e-02 5.41875236e-02 2.01897960e-01 1.00500080e-01 9.12960559e-02 -1.59238936e-02 -1.65327045e-02 2.23438954e-01 1.00000000e+00
 -1.03265222e-01 9.42904771e+00 1.44569333e+00 2.73418750e+00 -6.67377665e-01 -1.13233429e-01 6.02269770e-01 -5.05792358e-01 -7.18233392e-01 -9.40662820e-01 9.56099532e-01 9.46890724e-01 -1.60471195e+00 7.14113587e-01 9.23272570e-01 -1.59056965e+00 -8.09084157e-01 -6.97203371e-01 3.91256851e-01 -1.45205662e-01 2.82483898e-02 1.27226856e-01 -8.54151119e-02 2.85692892e-01 -9.64360219e-02 -7.31534060e-01 -3.29454673e-01 6.05631330e-01 8.05011524e-01 -4.23119465e-01 -3.29933230e-01 -6.86408612e-01 -7.21011331e-01 -3.32571660e-01 -1.11355486e-01 6.29298169e-02 2.21846971e-01 -1.06102223e-01 2.05894115e-01 2.93868727e-01 -3.61048153e-01 -2.42892261e-03 1.00000000e+00
 5.53932167e+00 1.42750437e+01 3.79404079e+00 -4.36790684e-01 1.18188113e+00 -5.58181257e-01 1.73530416e+00 -1.24644822e+00 -1.65445678e+00 -2.18319731e-01 9.53864565e-01 9.14400237e-01 -1.21283776e+00 1.10538108e+00 9.47832907e-01 -9.45007618e-01 -1.26652054e-01 -1.62276172e-01 4.28565837e-01 -6.19253743e-01 4.22863320e-01 3.87832343e-02 -9.00398631e-02 1.75293630e-01 4.31104567e-01 -7.99225094e-01 -3.20278763e-01 3.13578579e-01 8.51241209e-01 -4.06269164e-01 -5.21801976e-02 -5.15279824e-01 -3.63737883e-01 -1.37640540e-01 8.92267389e-02 2.49085893e-01 1.42157920e-01 1.91045964e-01 7.69026527e-02 1.20931062e-02 -1.79446495e-01 1.50341264e-02 1.00000000e+00
 5.48893433e+00 1.43250275e+01 3.77184377e+00 -4.44987738e-01 9.54238751e-01 -4.37035750e-01 1.97197078e+00 -1.14560833e+00 -1.73420760e+00 -1.99019151e-01 8.77652789e-01 7.40426368e-01 -1.10339465e+00 1.16085255e+00 1.15713872e+00 -6.66574431e-01 -1.72662535e-01 -1.83431492e-01 6.06164112e-01 -5.19181286e-01 3.02975032e-01 3.20012482e-01 -1.94249720e-01 3.31306165e-01 1.76269947e-01 -7.85188544e-01 -4.22764298e-01 4.01448028e-01 6.89754089e-01 -5.63407727e-01 2.07805067e-01 -3.31156910e-01 -4.69147584e-01 -2.09930155e-01 -9.32609117e-02 8.16714451e-02 3.04936430e-01 -2.41452572e-02 8.80749530e-02 4.31789736e-02 1.06147441e-01 1.32106031e-01 1.00000000e+00
 4.53177917e+00 1.45654877e+01 4.43099924e+00 -1.05794416e+00 1.46707528e+00 -9.52916698e-01 1.21668002e+00 -1.09389294e+00 -7.68803179e-01 7.64158883e-02 1.03582978e+00 7.30226119e-01 -1.44107951e+00 1.51896032e-01 7.20318307e-01 -7.02991388e-01 -5.04824131e-01 -1.04550439e-01 7.50115122e-01 -8.57203290e-01 4.85382209e-01 2.42733719e-01 1.33594048e-01 4.04578230e-01 1.99015981e-01 -6.92805777e-01 -5.35666011e-01 4.27172309e-01 7.17920870e-01 -5.66201652e-01 -5.27959332e-02 -5.31145958e-01 -8.29509378e-02 -1.93789839e-01 5.56880422e-02 -1.42898011e-01 2.54646916e-01 3.49573626e-01 -1.34382679e-02 4.49700227e-02 4.57618329e-02 1.63811988e-01 1.00000000e+00
 5.41672071e+00 1.43178165e+01 3.73325293e+00 -4.73683191e-01 7.63662635e-01 -3.70014283e-01 1.87794661e+00 -1.05667560e+00 -1.61775600e+00 -1.80679101e-01 8.12051896e-01 6.71058467e-01 -1.17340269e+00 1.08207693e+00 1.24269500e+00 -4.28595784e-01 -2.87535189e-01 -2.71352913e-01 7.16934535e-01 -5.75228607e-01 2.23565971e-01 4.25181658e-01 -1.83710778e-01 4.40295976e-01 3.64554793e-02 -7.81779265e-01 -5.18512605e-01 4.15245942e-01 5.37159267e-01 -5.64106018e-01 3.27649530e-01 -2.38155104e-01 -4.94615948e-01 -2.47915656e-01 -1.86057642e-01 5.44675376e-02 3.22297843e-01 4.14515535e-03 8.16113179e-02 6.99189841e-02 3.19416045e-01 2.33072028e-01 1.00000000e+00
 7.63536656e+00 1.22976275e+01 4.51779516e+00 2.12733745e+00 7.65876109e-01 -1.93538554e+00 7.08132722e-01 3.22323506e-01 -1.68993726e+00 -3.83227480e-02 8.23609393e-01 -1.18992125e-01 -7.94083645e-01 9.76161571e-01 6.82111611e-01 -1.28885809e+00 -1.26735747e+00 -2.06718664e-01 6.18662611e-01 -6.56885768e-02 1.39416290e-01 2.52355437e-02 -2.69921500e-01 -4.73378710e-02 -1.56480669e-01 -4.31225070e-01 -3.93699884e-01 7.61820685e-01 8.83343230e-01 -5.53978253e-01 4.66201583e-01 -4.19114961e-01 -5.30499110e-01 -2.79141395e-02 -1.06096192e-01 -1.37917336e-01 1.29200587e-01 -5.19882316e-02 3.80457131e-02 6.36499946e-02 -8.08749162e-02 4.12185069e-01 1.00000000e+00
